numero de sequencia,tempo inicial,tempo final,tamanho
2991,1742170871049306000,1742170871059423300,8
2992,1742170871052127300,1742170871061518600,8
2993,1742170871056201800,1742170871061518600,8
2994,1742170871057910900,1742170871062524100,8
2995,1742170871059423300,1742170871062524100,8
2996,1742170871061215800,1742170871062524100,8
2997,1742170871062524100,1742170871064216600,8
2998,1742170871064216600,1742170871064216600,8
2999,1742170871066022500,1742170871066022500,8
3000,1742170871067743800,1742170871069955700,8
3001,1742170871069273500,1742170871071423800,8
3002,1742170871070971500,1742170871071423800,8
3003,1742170871072432700,1742170871072432700,8
3004,1742170871074109800,1742170871074429900,8
3005,1742170871075439800,1742170871077159000,8
3006,1742170871077159000,1742170871078170800,8
3007,1742170871079167000,1742170871079556500,8
3008,1742170871080570300,1742170871080923500,8
3009,1742170871081928600,1742170871081928600,8
3010,1742170871083605000,1742170871083605000,8
3011,1742170871085338400,1742170871087362900,8
3012,1742170871087362900,1742170871087362900,8
3013,1742170871088888200,1742170871088888200,8
3014,1742170871090587200,1742170871090587200,8
3015,1742170871092377200,1742170871092377200,8
3016,1742170871094189800,1742170871094189800,8
3017,1742170871095949900,1742170871095949900,8
3018,1742170871097729100,1742170871097729100,8
3019,1742170871099282400,1742170871099282400,8
3020,1742170871101011600,1742170871103039600,8
3021,1742170871102344000,1742170871104066900,8
3022,1742170871104066900,1742170871105080600,8
3023,1742170871105587100,1742170871105587100,8
3024,1742170871107382200,1742170871107382200,8
3025,1742170871108908900,1742170871109229000,8
3026,1742170871110235800,1742170871110235800,8
3027,1742170871111945300,1742170871111945300,8
3028,1742170871113706400,1742170871113706400,8
3029,1742170871115462000,1742170871115462000,8
3030,1742170871117212200,1742170871120385700,8
3031,1742170871119771600,1742170871122176400,8
3032,1742170871121402400,1742170871122176400,8
3033,1742170871123183800,1742170871123183800,8
3034,1742170871124842600,1742170871124842600,8
3035,1742170871126436600,1742170871127172700,8
3036,1742170871128183600,1742170871128183600,8
3037,1742170871129707500,1742170871129707500,8
3038,1742170871131441900,1742170871131441900,8
3039,1742170871133180200,1742170871133180200,8
3040,1742170871134971400,1742170871136014700,8
3041,1742170871137626400,1742170871137626400,8
3042,1742170871139142300,1742170871139142300,8
3043,1742170871140931100,1742170871140931100,8
3044,1742170871142677000,1742170871142677000,8
3045,1742170871144403700,1742170871144403700,8
3046,1742170871146183400,1742170871146183400,8
3047,1742170871147710900,1742170871147710900,8
3048,1742170871149269900,1742170871149269900,8
3049,1742170871151002300,1742170871153170900,8
3050,1742170871152370400,1742170871154195800,8
3051,1742170871154195800,1742170871155211600,8
3052,1742170871156219300,1742170871156219300,8
3053,1742170871157978500,1742170871157978500,8
3054,1742170871159507700,1742170871159507700,8
3055,1742170871161280000,1742170871161280000,8
3056,1742170871163019400,1742170871163019400,8
3057,1742170871164785100,1742170871166324700,8
3058,1742170871166830400,1742170871166830400,8
3059,1742170871169085100,1742170871170996500,8
3060,1742170871170638000,1742170871170996500,8
3061,1742170871172002100,1742170871172002100,8
3062,1742170871173787100,1742170871174809200,8
3063,1742170871175808900,1742170871175808900,8
3064,1742170871177567000,1742170871177567000,8
3065,1742170871179112200,1742170871179112200,8
3066,1742170871180831500,1742170871180831500,8
3067,1742170871182567300,1742170871182567300,8
3068,1742170871184310300,1742170871186517300,8
3069,1742170871185857300,1742170871187539600,8
3070,1742170871187539600,1742170871187539600,8
3071,1742170871189084300,1742170871189084300,8
3072,1742170871190753200,1742170871190753200,8
3073,1742170871192490700,1742170871192490700,8
3074,1742170871194225400,1742170871194225400,8
3075,1742170871195939700,1742170871195939700,8
3076,1742170871197707800,1742170871197707800,8
3077,1742170871199319600,1742170871199319600,8
3078,1742170871201021500,1742170871203042000,8
3079,1742170871202343700,1742170871204065700,8
3080,1742170871204065700,1742170871205076800,8
3081,1742170871206077400,1742170871206077400,8
3082,1742170871207784200,1742170871207784200,8
3083,1742170871209340400,1742170871209340400,8
3084,1742170871211078400,1742170871211078400,8
3085,1742170871212903400,1742170871213597400,8
3086,1742170871214607500,1742170871214607500,8
3087,1742170871216127200,1742170871216127200,8
3088,1742170871217903400,1742170871220467100,8
3089,1742170871219453100,1742170871222683200,8
3090,1742170871222197500,1742170871223691100,8
3091,1742170871223691100,1742170871223691100,8
3092,1742170871225472500,1742170871225472500,8
3093,1742170871227183000,1742170871227183000,8
3094,1742170871228976300,1742170871228976300,8
3095,1742170871230736000,1742170871230736000,8
3096,1742170871232494600,1742170871232494600,8
3097,1742170871234242800,1742170871236603300,8
3098,1742170871235810800,1742170871237822000,8
3099,1742170871237822000,1742170871237822000,8
3100,1742170871239379500,1742170871239379500,8
3101,1742170871241088300,1742170871241088300,8
3102,1742170871242844200,1742170871242844200,8
3103,1742170871244576700,1742170871244576700,8
3104,1742170871246127100,1742170871246127100,8
3105,1742170871247644800,1742170871247644800,8
3106,1742170871249193100,1742170871249193100,8
3107,1742170871250939000,1742170871253301800,8
3108,1742170871252272300,1742170871253301800,8
3109,1742170871254966500,1742170871254966500,8
3110,1742170871256880400,1742170871256880400,8
3111,1742170871258578600,1742170871259132300,8
3112,1742170871260142600,1742170871261093100,8
3113,1742170871262104700,1742170871262104700,8
3114,1742170871263920900,1742170871263920900,8
3115,1742170871265664100,1742170871265664100,8
3116,1742170871267426400,1742170871267426400,8
3117,1742170871270017100,1742170871272586600,8
3118,1742170871271857500,1742170871273596200,8
3119,1742170871273596200,1742170871273596200,8
3120,1742170871275349600,1742170871275349600,8
3121,1742170871277049400,1742170871277049400,8
3122,1742170871278800600,1742170871279337300,8
3123,1742170871280342600,1742170871280342600,8
3124,1742170871282028200,1742170871282028200,8
3125,1742170871283762900,1742170871283762900,8
3126,1742170871285562200,1742170871287494200,8
3127,1742170871287494200,1742170871287494200,8
3128,1742170871289013100,1742170871289013100,8
3129,1742170871290703000,1742170871290703000,8
3130,1742170871292445500,1742170871292445500,8
3131,1742170871294211000,1742170871294211000,8
3132,1742170871296043700,1742170871296043700,8
3133,1742170871297779500,1742170871297779500,8
3134,1742170871299342600,1742170871299342600,8
3135,1742170871301135900,1742170871303985200,8
3136,1742170871303549400,1742170871304995500,8
3137,1742170871304995500,1742170871304995500,8
3138,1742170871306773600,1742170871306773600,8
3139,1742170871308520200,1742170871309072200,8
3140,1742170871310082700,1742170871310594100,8
3141,1742170871312278700,1742170871312604800,8
3142,1742170871313613100,1742170871313613100,8
3143,1742170871315332200,1742170871315822400,8
3144,1742170871316837200,1742170871320729700,8
3145,1742170871319391100,1742170871322762000,8
3146,1742170871321749700,1742170871323776800,8
3147,1742170871323776800,1742170871324168600,8
3148,1742170871325174400,1742170871325174400,8
3149,1742170871326853600,1742170871326853600,8
3150,1742170871328590800,1742170871329171300,8
3151,1742170871330178600,1742170871330178600,8
3152,1742170871331875300,1742170871331875300,8
3153,1742170871333651300,1742170871333651300,8
3154,1742170871335420900,1742170871337272600,8
3155,1742170871337272600,1742170871337272600,8
3156,1742170871339204800,1742170871339204800,8
3157,1742170871340962000,1742170871340962000,8
3158,1742170871342708300,1742170871342708300,8
3159,1742170871344444600,1742170871344444600,8
3160,1742170871346012600,1742170871346012600,8
3161,1742170871347534000,1742170871347534000,8
3162,1742170871349075100,1742170871349075100,8
3163,1742170871350805000,1742170871350805000,8
3164,1742170871352541800,1742170871353841900,8
3165,1742170871355606000,1742170871355606000,8
3166,1742170871357336000,1742170871357336000,8
3167,1742170871358893300,1742170871358893300,8
3168,1742170871360650600,1742170871361323400,8
3169,1742170871362333100,1742170871363890600,8
3170,1742170871363890600,1742170871364907000,8
3171,1742170871365916500,1742170871367428500,8
3172,1742170871367428500,1742170871370107500,8
3173,1742170871369496400,1742170871371970500,8
3174,1742170871371134500,1742170871371970500,8
3175,1742170871373166900,1742170871373166900,8
3176,1742170871374854000,1742170871374854000,8
3177,1742170871376369800,1742170871376369800,8
3178,1742170871378077900,1742170871378077900,8
3179,1742170871379590700,1742170871379590700,8
3180,1742170871381303400,1742170871381303400,8
3181,1742170871383015000,1742170871383015000,8
3182,1742170871384761700,1742170871386761300,8
3183,1742170871386761300,1742170871388771000,8
3184,1742170871388771000,1742170871389279700,8
3185,1742170871390288400,1742170871390288400,8
3186,1742170871392082600,1742170871392082600,8
3187,1742170871393875200,1742170871394257200,8
3188,1742170871395266600,1742170871395266600,8
3189,1742170871397003400,1742170871397003400,8
3190,1742170871398755800,1742170871399303600,8
3191,1742170871400318400,1742170871400318400,8
3192,1742170871402006100,1742170871404562100,8
3193,1742170871404562100,1742170871406695000,8
3194,1742170871406084100,1742170871406695000,8
3195,1742170871407704000,1742170871407704000,8
3196,1742170871409229300,1742170871411630000,8
3197,1742170871411070100,1742170871412972400,8
3198,1742170871412640200,1742170871412972400,8
3199,1742170871413978600,1742170871413978600,8
3200,1742170871415714600,1742170871417320700,8
3201,1742170871417320700,1742170871419896800,8
3202,1742170871418877300,1742170871421927700,8
3203,1742170871421535300,1742170871421927700,8
3204,1742170871422934500,1742170871422934500,8
3205,1742170871424666100,1742170871424666100,8
3206,1742170871426231600,1742170871426231600,8
3207,1742170871427995700,1742170871427995700,8
3208,1742170871429509600,1742170871429509600,8
3209,1742170871431232300,1742170871431232300,8
3210,1742170871432987900,1742170871432987900,8
3211,1742170871434730900,1742170871436901800,8
3212,1742170871436901800,1742170871436901800,8
3213,1742170871439005800,1742170871439005800,8
3214,1742170871440746100,1742170871440746100,8
3215,1742170871442527900,1742170871442527900,8
3216,1742170871444274800,1742170871444274800,8
3217,1742170871446423500,1742170871446939600,8
3218,1742170871447957000,1742170871447957000,8
3219,1742170871449595500,1742170871451755200,8
3220,1742170871451182200,1742170871454787800,8
3221,1742170871452770400,1742170871456325900,8
3222,1742170871454787800,1742170871456833900,8
3223,1742170871456833900,1742170871459781600,8
3224,1742170871458917200,1742170871461118900,8
3225,1742170871460790100,1742170871461118900,8
3226,1742170871462125700,1742170871462550800,8
3227,1742170871463557600,1742170871463557600,8
3228,1742170871465252700,1742170871465252700,8
3229,1742170871467004600,1742170871467004600,8
3230,1742170871468786700,1742170871471403600,8
3231,1742170871471013100,1742170871471403600,8
3232,1742170871472409700,1742170871472409700,8
3233,1742170871474178100,1742170871474178100,8
3234,1742170871475950400,1742170871475950400,8
3235,1742170871477675400,1742170871477675400,8
3236,1742170871479200500,1742170871479200500,8
3237,1742170871480943500,1742170871480943500,8
3238,1742170871482667100,1742170871482667100,8
3239,1742170871484474200,1742170871487017100,8
3240,1742170871486020600,1742170871488024700,8
3241,1742170871488024700,1742170871489033700,8
3242,1742170871489538100,1742170871489538100,8
3243,1742170871491220300,1742170871491220300,8
3244,1742170871492958800,1742170871492958800,8
3245,1742170871494746600,1742170871494746600,8
3246,1742170871496261000,1742170871496261000,8
3247,1742170871498044300,1742170871499567200,8
3248,1742170871500077300,1742170871500405800,8
3249,1742170871502439300,1742170871505907200,8
3250,1742170871505307700,1742170871506919800,8
3251,1742170871506919800,1742170871506919800,8
3252,1742170871509240000,1742170871509695400,8
3253,1742170871510703000,1742170871510703000,8
3254,1742170871512469000,1742170871512469000,8
3255,1742170871514264000,1742170871514264000,8
3256,1742170871515980700,1742170871515980700,8
3257,1742170871517711200,1742170871520259400,8
3258,1742170871519234300,1742170871520259400,8
3259,1742170871522061000,1742170871522061000,8
3260,1742170871523790600,1742170871523790600,8
3261,1742170871525509900,1742170871525509900,8
3262,1742170871527206100,1742170871527206100,8
3263,1742170871529009600,1742170871529009600,8
3264,1742170871530746800,1742170871530746800,8
3265,1742170871532522100,1742170871532522100,8
3266,1742170871534285000,1742170871536762700,8
3267,1742170871535829800,1742170871537772900,8
3268,1742170871537772900,1742170871537772900,8
3269,1742170871539293100,1742170871539293100,8
3270,1742170871540981200,1742170871540981200,8
3271,1742170871542699400,1742170871542699400,8
3272,1742170871544476300,1742170871544476300,8
3273,1742170871546062600,1742170871547580800,8
3274,1742170871547580800,1742170871547580800,8
3275,1742170871549148500,1742170871549148500,8
3276,1742170871550888600,1742170871554414700,8
3277,1742170871553397100,1742170871556029200,8
3278,1742170871555426300,1742170871557035100,8
3279,1742170871557035100,1742170871557035100,8
3280,1742170871558905000,1742170871558905000,8
3281,1742170871560667000,1742170871560667000,8
3282,1742170871562453900,1742170871562453900,8
3283,1742170871564203400,1742170871564203400,8
